Date,Open_ALB.US,High_ALB.US,Low_ALB.US,Close_ALB.US,Adjusted_close_ALB.US,Volume_ALB.US,Open_SQM.US,High_SQM.US,Low_SQM.US,Close_SQM.US,Adjusted_close_SQM.US,Volume_SQM.US,Open_002466.SHE,High_002466.SHE,Low_002466.SHE,Close_002466.SHE,Adjusted_close_002466.SHE,Volume_002466.SHE,Open_LAC.US,High_LAC.US,Low_LAC.US,Close_LAC.US,Adjusted_close_LAC.US,Volume_LAC.US,Open_ORE.AU,High_ORE.AU,Low_ORE.AU,Close_ORE.AU,Adjusted_close_ORE.AU,Volume_ORE.AU,Open_GALXF.US,High_GALXF.US,Low_GALXF.US,Close_GALXF.US,Adjusted_close_GALXF.US,Volume_GALXF.US
2011-10-21,46.05,46.96,45.28,46.53,39.4055,1996690.0,56.5259,57.8819,56.0059,57.6168,33.4082,1163282.0,25.1444,25.6395,24.8969,24.9119,6.4119,6365371.0,0.4298,0.4429,0.4115,0.4429,2.2145,6375.0,1.2449,1.2996,1.2449,1.2797,1.2797,308242.0,,,,,,
2011-10-24,46.72,48.96,46.19,48.61,41.167,1558183.0,58.1674,59.3807,58.0654,59.1462,34.295,556433.0,24.8894,25.8421,24.5668,25.7145,6.6185,8495518.0,0.44,0.44,0.4232,0.4232,2.116,1900.0,1.2747,1.3644,1.2747,1.3444,1.3444,453374.0,,,,,,
2011-10-25,48.53,53.06,45.75,50.96,43.1572,4549048.0,58.8199,58.8403,57.1274,57.209,33.1718,1076422.0,25.6545,26.5397,24.9794,26.2546,6.7575,13049015.0,0.4393,0.4393,0.4033,0.41,2.05,8200.0,1.3444,1.3594,1.3295,1.3345,1.3345,517539.0,,,,,,
2011-10-26,52.27,53.2,49.78,52.72,44.6477,2632303.0,58.667,58.9729,57.0051,58.7486,34.0645,454866.0,25.8721,28.0925,25.6695,26.9373,6.9332,16607223.0,0.4267,0.429,0.4093,0.4174,2.087,2620.0,1.3195,1.3743,1.3146,1.3644,1.3644,447935.0,,,,,,
2011-10-27,55.8,56.92,54.12,55.26,46.7988,1781890.0,61.1242,62.0214,60.1556,61.8583,35.8676,717993.0,26.7122,27.2673,26.3296,26.3522,6.7826,11110283.0,0.4279,0.45,0.4279,0.4338,2.169,7480.0,1.2449,1.2697,1.1951,1.205,1.205,1798964.0,0.675,0.735,0.675,0.735,3.675,7000.0
2011-10-28,54.6,55.9,54.49,55.13,46.6887,1035428.0,60.8183,61.5932,60.7062,61.4709,35.6429,966610.0,26.7947,27.4323,26.4797,26.9673,6.9409,10496711.0,0.4466,0.4466,0.4267,0.4457,2.2285,9418.0,1.3046,1.3146,1.22,1.22,1.22,680913.0,0.71,0.71,0.71,0.71,3.55,3242.0
2011-10-31,54.43,54.43,53.08,53.29,45.1304,1226763.0,60.8693,61.0833,59.2482,59.6458,34.5847,718406.0,27.6049,29.6677,27.4924,28.7676,7.4043,27018956.0,0.4473,0.4473,0.4256,0.4256,2.128,3910.0,1.21,1.21,1.1801,1.1851,1.1851,509844.0,,,,,,
2011-11-01,51.83,52.14,50.32,50.97,43.1656,1383160.0,57.5964,58.7486,56.6482,57.8921,33.5679,849061.0,28.1225,29.4577,27.9499,28.9626,7.4545,24970338.0,0.4188,0.4295,0.3875,0.3875,1.9375,4140.0,1.1951,1.2399,1.1801,1.2249,1.2249,328007.0,,,,,,
2011-11-02,52.45,53.84,52.3,52.92,44.817,1282443.0,58.6262,59.3603,58.4937,59.0544,34.2418,401402.0,28.355,29.0676,27.9799,29.0301,7.4719,14654105.0,0.3998,0.4305,0.37,0.3795,1.8975,11055.0,1.2399,1.2747,1.1801,1.2449,1.2449,234204.0,,,,,,
2011-11-03,54.01,54.58,52.27,54.4,46.0704,801350.0,60.4309,60.4309,58.7893,59.3399,34.4073,837412.0,29.1801,30.1778,28.6401,28.6851,7.3831,19727096.0,0.4006,0.4006,0.3861,0.3869,1.9345,5800.0,1.2747,1.2747,1.2449,1.2449,1.2449,84249.0,,,,,,
2011-11-04,53.66,54.57,52.49,54.37,46.045,701844.0,59.3807,59.8191,58.6976,59.5846,34.5492,458461.0,28.8051,29.0751,28.115,28.6776,7.3811,10179903.0,0.398,0.406,0.375,0.4,2.0,10088.0,1.2449,1.3594,1.2449,1.3594,1.3594,198794.0,,,,,,
2011-11-07,54.51,55.25,53.16,54.6,46.2398,956276.0,58.8811,59.9823,58.667,59.9109,34.7384,717014.0,28.505,29.0451,28.0024,28.0099,7.2093,9025322.0,0.4115,0.417,0.3735,0.3788,1.894,11890.0,1.3146,1.3345,1.2498,1.2897,1.2897,362908.0,,,,,,
2011-11-08,55.02,55.02,52.9,54.53,46.1805,1234426.0,60.1862,61.1752,60.0332,61.1344,35.4478,358824.0,27.8749,28.8126,27.8449,28.19,7.2556,8576930.0,0.391,0.42,0.391,0.42,2.1,7440.0,1.2897,1.2946,1.2648,1.2897,1.2897,87381.0,0.805,0.805,0.805,0.805,4.025,1500.0
2011-11-09,52.88,53.24,51.51,51.88,43.9363,1372038.0,58.7486,59.5031,58.4223,58.5039,33.9226,773139.0,28.355,28.8726,27.7924,28.61,7.3638,9101299.0,0.41,0.41,0.39,0.397,1.985,5010.0,1.2946,1.449,1.2946,1.4042,1.4042,1010608.0,,,,,,
2011-11-10,52.96,53.16,51.605,52.5,44.4614,537039.0,59.1156,59.2686,57.9839,58.769,34.0763,574949.0,28.0625,28.7301,28.0625,28.145,7.244,9819975.0,0.3979,0.3979,0.3717,0.3736,1.868,6588.0,1.2697,1.3743,1.2697,1.3743,1.3743,728360.0,,,,,,
2011-11-11,53.34,54.56,53.25,53.84,45.5962,805363.0,59.4419,60.0027,59.136,59.9517,34.7621,420224.0,28.1825,28.415,27.8149,28.13,7.2402,7003380.0,0.38,0.3881,0.37,0.3749,1.8745,10773.0,1.3743,1.4341,1.2847,1.4341,1.4341,638281.0,,,,,,
2011-11-14,53.66,53.92,52.75,53.29,45.1304,534870.0,59.3297,59.7376,59.0239,59.5948,34.5551,432388.0,28.8051,30.6879,28.8051,30.2753,7.7924,31106113.0,0.3779,0.3881,0.3733,0.3881,1.9405,13600.0,1.4938,1.5785,1.4938,1.5486,1.5486,649774.0,0.95,0.95,0.95,0.95,4.75,2500.0
2011-11-15,52.88,53.01,51.18,52.31,44.3005,1425398.0,58.6772,59.1156,58.3305,58.7792,34.0822,797064.0,30.0053,30.6654,29.6302,29.8478,7.6823,18562166.0,0.3909,0.3909,0.38,0.38,1.9,5760.0,1.5237,1.6283,1.5137,1.5835,1.5835,747354.0,,,,,,
2011-11-16,51.69,53.8,51.4,52.16,44.1734,763914.0,58.1062,58.9321,57.8819,58.249,33.7748,534614.0,29.8703,29.8703,28.5275,28.6176,7.3657,11639251.0,0.38,0.3954,0.38,0.38,1.9,2240.0,1.5984,1.5984,1.5137,1.5436,1.5436,258064.0,0.99,0.99,0.985,0.985,4.925,1700.0
2011-11-17,51.86,52.09,50.03,50.35,42.6406,1020660.0,58.4427,58.9015,56.8368,57.1886,33.1599,758817.0,28.505,29.1051,28.43,28.6701,7.3792,7693987.0,0.39,0.3962,0.3547,0.3795,1.8975,13050.0,1.5337,1.5635,1.5137,1.5536,1.5536,192356.0,,,,,,
2011-11-18,50.57,50.82,49.75,50.3,42.5982,490561.0,57.3109,57.9533,57.2294,57.6576,33.4319,622462.0,28.4675,28.4675,26.9898,27.3798,7.0471,13166495.0,0.3707,0.3774,0.3508,0.3508,1.754,7954.0,1.5337,1.5635,1.4839,1.5635,1.5635,108098.0,,,,,,
2011-11-21,49.4,50.06,48.61,49.75,42.1324,646725.0,56.118,57.3109,55.7816,56.9439,33.018,734329.0,27.3048,27.7549,27.1173,27.6724,7.1224,5505512.0,0.353,0.3581,0.3225,0.3273,1.6365,11484.0,1.5436,1.5735,1.5137,1.5237,1.5237,189133.0,0.86,0.9,0.86,0.865,4.325,12800.0
2011-11-22,49.52,49.94,48.49,49.05,41.5396,641844.0,56.6584,57.26,56.5055,56.9541,33.024,669589.0,27.3123,27.4548,26.5247,27.2223,7.0066,5614902.0,0.3281,0.3331,0.31,0.32,1.6,8826.0,1.4639,1.4739,1.3942,1.444,1.444,240593.0,0.9,0.9,0.896,0.896,4.48,13500.0
2011-11-23,48.21,48.46,46.93,47.0,39.8035,740102.0,55.8733,56.2098,55.0882,55.3635,32.1017,962813.0,27.2298,27.4924,26.9298,26.9523,6.9371,4555928.0,0.3211,0.3293,0.31,0.31,1.55,5520.0,1.444,1.444,1.4042,1.4191,1.4191,222960.0,,,,,,
2011-11-24,,,,,,,,,,,,,26.3672,27.0423,26.3371,26.6897,6.8695,6187659.0,,,,,,,1.3843,1.3843,1.2946,1.3644,1.3644,283415.0,,,,,,
2011-11-25,46.67,47.89,46.62,47.23,39.9983,335858.0,54.8537,55.2514,54.293,54.4357,31.5637,341572.0,26.7122,27.2823,26.6297,26.7422,6.883,4360855.0,0.3103,0.331,0.2953,0.3273,1.6365,2900.0,1.3693,1.3693,1.3146,1.3544,1.3544,104245.0,0.83,0.88,0.83,0.88,4.4,1270.0
2011-11-28,49.4,49.95,49.14,49.63,42.0308,735298.0,56.4239,56.791,55.4043,55.6592,32.2731,970294.0,26.8697,27.2823,26.7797,27.0048,6.9506,4478862.0,0.3101,0.3201,0.3004,0.309,1.545,9210.0,1.3644,1.4241,1.3644,1.3743,1.3743,202546.0,,,,,,
2011-11-29,49.96,50.25,49.25,50.02,42.3611,505341.0,55.4553,56.2098,55.2922,56.0161,32.4801,394259.0,27.6049,27.7324,27.0798,27.4924,7.0761,5709186.0,0.3,0.3,0.2915,0.299,1.495,5800.0,1.3942,1.4092,1.2598,1.3046,1.3046,278885.0,,,,,,
2011-11-30,52.72,54.54,52.42,54.53,46.1805,1317883.0,57.9635,58.5141,57.678,58.4631,33.8989,795842.0,27.5224,27.5224,25.2119,25.8196,6.6455,8300385.0,0.29,0.29,0.2647,0.2743,1.3715,11913.0,1.3096,1.454,1.3046,1.454,1.454,237501.0,0.95,0.95,0.95,0.95,4.75,1500.0
2011-12-01,54.13,54.67,53.12,53.5,45.3082,509177.0,58.198,59.238,57.9227,58.4223,33.8753,347534.0,26.8397,26.9298,25.9546,26.1946,6.7421,7978019.0,0.2697,0.3007,0.2653,0.3007,1.5035,2795.0,1.4739,1.5635,1.3942,1.5635,1.5635,455509.0,0.985,0.99,0.985,0.99,4.95,2000.0
2011-12-02,54.34,54.755,53.1,53.29,45.1304,469114.0,58.6262,59.0544,57.3823,57.5047,33.3432,293407.0,26.1046,26.2246,25.2795,25.4445,6.549,3881420.0,0.2935,0.3,0.2797,0.2896,1.448,10601.0,1.6183,1.693,1.5635,1.688,1.688,292551.0,1.0,1.01,1.0,1.01,5.05,2420.0
2011-12-05,54.45,54.88,53.48,53.75,45.52,862407.0,58.2082,58.4427,57.1988,57.5658,33.3787,338783.0,25.422,25.422,24.6118,24.7319,6.3656,3653268.0,0.2909,0.306,0.271,0.28,1.4,37842.0,1.6432,1.6731,1.5586,1.6532,1.6532,387738.0,,,,,,
2011-12-06,54.35,54.35,53.0,53.74,45.5115,418033.0,57.0459,58.2082,56.6788,57.1988,33.1658,365180.0,24.7394,25.4145,24.7394,25.1969,6.4853,3550630.0,0.2861,0.2955,0.2789,0.2955,1.4775,10100.0,1.6034,1.6631,1.5934,1.6283,1.6283,132510.0,0.91,0.91,0.91,0.91,4.55,1000.0
2011-12-07,53.32,54.88,53.07,54.58,46.2229,649157.0,56.8929,58.0145,56.7298,57.6882,33.4496,608278.0,25.1969,25.3995,25.0619,25.257,6.5007,2678081.0,0.302,0.3025,0.2867,0.2867,1.4335,4704.0,1.6382,1.6631,1.6183,1.6532,1.6532,94292.0,,,,,,
2011-12-08,53.85,54.48,52.88,53.08,44.9526,632826.0,57.0459,57.3415,55.7408,55.8937,32.4091,361023.0,25.257,25.7295,24.6794,25.2795,6.5065,5060276.0,0.302,0.302,0.2796,0.2887,1.4435,10190.0,1.6631,1.6631,1.5635,1.6482,1.6482,267324.0,,,,,,
2011-12-09,53.04,53.54,50.84,53.09,44.961,1352949.0,55.9753,55.9753,54.9353,55.5878,32.6601,621727.0,24.8294,25.6245,24.6794,25.452,6.5509,3242910.0,0.2827,0.3088,0.2827,0.3088,1.544,910.0,1.6283,1.6532,1.6083,1.6432,1.6432,385315.0,0.875,0.875,0.875,0.875,4.375,2000.0
2011-12-12,52.15,52.29,50.21,50.91,43.1148,1054624.0,56.5768,56.5768,53.4773,54.1298,31.8034,658184.0,25.2119,25.9321,25.2119,25.3245,6.5181,4859834.0,0.3241,0.3241,0.2741,0.2804,1.402,12260.0,1.6532,1.6631,1.5934,1.6532,1.6532,156711.0,0.88,0.88,0.88,0.88,4.4,200.0
2011-12-13,51.21,51.97,49.64,50.49,42.9066,938605.0,54.1808,54.7824,53.0491,53.3957,31.3721,408623.0,24.9794,24.9794,23.6142,23.9967,6.1764,6235024.0,0.28,0.2864,0.2656,0.2656,1.328,19142.0,1.6482,1.6482,1.5635,1.5934,1.5934,109419.0,,,,,,
2011-12-14,49.87,49.88,48.05,48.07,40.8501,1266799.0,53.0695,53.1918,51.5095,51.846,30.4616,695846.0,23.9217,24.1468,23.3291,23.3741,6.0161,3563817.0,0.286,0.289,0.2546,0.2546,1.273,24162.0,1.5934,1.5934,1.5536,1.5934,1.5934,40256.0,0.838,0.838,0.838,0.838,4.19,3000.0
2011-12-15,49.0,49.34,48.18,48.82,41.4874,712398.0,52.4169,52.8248,51.275,51.9581,30.5275,745015.0,23.0741,23.0741,22.399,22.6165,5.8211,4815417.0,0.2715,0.276,0.2531,0.2594,1.297,11944.0,1.5635,1.5635,1.4938,1.4938,1.4938,143966.0,,,,,,
2011-12-16,49.27,50.62,48.86,50.16,42.6262,1311106.0,51.9683,54.609,50.9997,52.213,30.6772,889569.0,22.639,23.3666,22.504,23.2916,5.9949,3473327.0,0.2625,0.27,0.2525,0.27,1.35,15710.0,1.4938,1.5237,1.4839,1.5187,1.5187,15979.0,,,,,,
2011-12-19,50.29,50.69,47.82,48.01,40.7991,730630.0,52.2334,53.4059,52.2334,53.0593,31.1744,1066783.0,23.2691,23.9142,22.8265,23.6142,6.0779,5044562.0,0.2563,0.2563,0.22,0.2394,1.197,33995.0,1.449,1.449,1.3743,1.3793,1.3793,199049.0,,,,,,
2011-12-20,49.22,50.54,49.13,50.05,42.5327,811122.0,54.0177,54.5479,53.9769,54.191,31.8394,495024.0,23.4116,23.8542,23.2541,23.2991,5.9968,3099609.0,0.2374,0.2374,0.1939,0.206,1.03,68544.0,1.3544,1.3544,1.2498,1.2747,1.2747,184559.0,0.765,0.765,0.75,0.75,3.75,14500.0
2011-12-21,49.88,49.97,48.78,49.82,42.3372,476099.0,54.0381,54.5479,53.5589,54.5377,32.0431,601531.0,23.4341,23.7417,21.9789,21.9789,5.657,3870635.0,0.224,0.2485,0.21,0.2418,1.209,15328.0,1.3096,1.3594,1.3096,1.3594,1.3594,90898.0,0.74,0.74,0.74,0.74,3.7,1000.0
2011-12-22,49.89,51.12,49.78,50.76,43.1361,457044.0,54.3643,54.7722,54.1101,54.6396,32.103,430721.0,21.9264,21.9264,20.2536,21.1012,5.4311,5931417.0,0.2537,0.2597,0.2341,0.2446,1.223,15111.0,1.3295,1.3295,1.2648,1.2747,1.2747,46771.0,,,,,,
2011-12-23,50.83,51.33,50.6,51.14,43.459,244061.0,54.8028,55.2922,54.5581,55.2514,32.4624,208471.0,21.0262,21.5363,20.6436,21.1987,5.4562,3383769.0,0.26,0.2894,0.26,0.2711,1.3555,12440.0,1.2946,1.3544,1.2946,1.3544,1.3544,5974.0,0.69,0.69,0.69,0.69,3.45,9300.0
2011-12-26,,,,,,,,,,,,,21.1687,21.4538,20.7787,20.7787,5.3481,2504376.0,,,,,,,,,,,,,,,,,,
2011-12-27,51.04,52.45,50.98,51.49,43.7564,322194.0,55.0067,55.2514,54.5785,54.8334,32.2168,621042.0,20.8162,20.8387,19.9535,19.961,5.1376,3166792.0,0.258,0.29,0.258,0.28,1.4,19434.0,,,,,,,0.745,0.745,0.745,0.745,3.725,5000.0
2011-12-28,51.32,51.43,50.06,50.17,42.6347,394560.0,54.9047,55.1188,53.7118,53.7526,31.5818,319605.0,19.8785,19.9085,19.1284,19.811,5.099,2936628.0,0.2929,0.2981,0.2587,0.2587,1.2935,32081.0,1.3444,1.3743,1.2946,1.3444,1.3444,69134.0,0.755,0.755,0.699,0.699,3.495,10000.0
2011-12-29,50.31,51.57,50.23,51.49,43.7564,337073.0,53.6608,54.2928,53.4161,54.1808,31.8334,311360.0,19.571,20.0285,19.5034,19.5785,5.0392,2017145.0,0.2642,0.2642,0.2542,0.256,1.28,10984.0,1.3046,1.3146,1.2548,1.3096,1.3096,141753.0,,,,,,
2011-12-30,51.55,52.03,51.27,51.51,43.7734,425219.0,54.2828,55.2106,54.2522,54.9047,32.2587,274265.0,19.721,20.3136,19.721,20.2161,5.2033,3927255.0,0.259,0.2691,0.255,0.2601,1.3005,17150.0,1.3046,1.3046,1.2548,1.2648,1.2648,96998.0,0.7,0.7,0.7,0.7,3.5,3200.0
2012-01-03,52.91,54.16,52.55,52.73,44.8102,548647.0,55.9753,56.7706,55.1494,55.5573,32.6421,585158.0,,,,,,,0.26,0.284,0.259,0.284,1.42,2200.0,1.2747,1.2747,1.22,1.2299,1.2299,287337.0,,,,,,
2012-01-04,52.68,53.72,52.27,53.5,45.4645,402705.0,55.3431,56.0263,55.2208,55.9753,32.8877,416532.0,20.4786,20.7712,19.5259,19.556,5.0334,4147196.0,0.2875,0.2991,0.2857,0.2858,1.429,840.0,1.3793,1.3942,1.2996,1.3793,1.3793,86472.0,,,,,,
2012-01-05,52.78,53.76,52.32,53.58,45.5325,618747.0,55.9549,56.689,55.1596,56.4749,33.1812,1059519.0,19.5034,19.9535,18.4983,18.8433,4.85,4327928.0,0.3023,0.338,0.3023,0.3333,1.6665,3510.0,1.3743,1.3743,1.2946,1.3395,1.3395,36539.0,,,,,,
2012-01-06,53.68,54.41,53.25,53.47,45.439,710767.0,56.5972,56.74,56.169,56.2914,33.0734,547362.0,18.6033,18.9033,18.0182,18.8958,4.8635,5337516.0,0.3399,0.35,0.3399,0.3412,1.706,16830.0,1.3345,1.3942,1.2996,1.3843,1.3843,221188.0,,,,,,
2012-01-09,53.73,53.91,52.67,53.43,45.405,465585.0,56.2914,56.2914,55.2514,55.5573,32.6421,736058.0,18.9108,20.1411,18.5283,20.066,5.1647,6273321.0,0.335,0.3501,0.335,0.3501,1.7505,8698.0,1.3146,1.3693,1.3096,1.3146,1.3146,30281.0,,,,,,
2012-01-10,54.35,55.47,54.28,55.09,46.8157,592004.0,56.2812,56.8317,55.9345,56.2506,33.0495,459300.0,19.9535,21.2513,19.916,20.9287,5.3867,10424909.0,0.35,0.3514,0.3499,0.3499,1.7495,3700.0,1.3195,1.3644,1.3195,1.3544,1.3544,70649.0,0.77,0.8,0.77,0.8,4.0,11900.0
2012-01-11,54.8,55.62,54.52,55.37,47.0537,298754.0,56.2098,56.2098,55.6286,56.0976,32.9596,264291.0,20.8687,22.4665,20.4186,21.2287,5.4639,8802904.0,0.3465,0.349,0.325,0.325,1.625,2908.0,1.3743,1.4938,1.3743,1.4938,1.4938,174589.0,0.77,0.77,0.77,0.77,3.85,7500.0
2012-01-12,55.7,57.7,55.18,57.49,48.8552,773278.0,56.0976,56.9337,55.8224,56.4035,33.1393,329622.0,21.1912,21.6038,20.8762,21.1537,5.4446,7605371.0,0.3195,0.327,0.3088,0.3265,1.6325,4257.0,1.5237,1.6133,1.444,1.4938,1.4938,134620.0,,,,,,
2012-01-13,56.95,56.99,55.71,56.8,48.2689,403997.0,56.4545,56.7094,55.7714,56.1384,32.9836,293109.0,21.3038,21.3188,19.8035,19.8035,5.0971,8251652.0,0.3221,0.3221,0.295,0.3077,1.5385,2415.0,1.4938,1.5436,1.4888,1.5436,1.5436,146995.0,0.85,0.85,0.85,0.85,4.25,3000.0
2012-01-16,,,,,,,,,,,,,19.2259,19.7735,18.7983,18.7983,4.8384,3641409.0,,,,,,,1.5436,1.5436,1.4938,1.4938,1.4938,115596.0,,,,,,
2012-01-17,57.97,58.45,57.12,57.34,48.7278,525522.0,57.3721,57.4843,56.3118,56.4953,33.1932,365912.0,18.7458,20.6811,18.6033,20.6811,5.323,8659487.0,0.3105,0.3498,0.3103,0.3394,1.697,7160.0,1.5436,1.5635,1.5038,1.5635,1.5635,31586.0,0.88,0.935,0.88,0.935,4.675,10150.0
2012-01-18,57.0,58.52,56.91,58.51,49.722,729665.0,56.1894,57.5964,56.1894,57.5658,33.8222,476595.0,21.1162,21.6563,19.5034,19.736,5.0797,10039895.0,0.3689,0.3689,0.3408,0.3408,1.704,790.0,1.5635,1.5934,1.5436,1.5586,1.5586,126815.0,0.94,0.94,0.94,0.94,4.7,5000.0
2012-01-19,58.63,61.23,58.62,60.09,51.0647,1048132.0,57.8105,58.769,57.8105,58.4835,34.3614,319914.0,19.7285,21.4613,19.1284,21.3038,5.4832,11084463.0,0.3423,0.3495,0.3322,0.3414,1.707,19078.0,1.5436,1.5436,1.4938,1.5436,1.5436,92093.0,,,,,,
2012-01-20,60.0,60.1,59.49,59.64,50.6823,887958.0,58.4733,58.6262,58.0043,58.6058,34.4333,226437.0,21.3113,21.3563,20.5911,20.8762,5.3732,7551015.0,0.3453,0.3453,0.3245,0.3407,1.7035,5870.0,1.5088,1.5884,1.5088,1.5835,1.5835,153296.0,,,,,,
2012-01-23,59.77,61.05,59.55,60.09,51.0647,756278.0,58.6262,59.3909,58.5752,58.9015,34.607,288468.0,,,,,,,0.3515,0.3528,0.34,0.34,1.7,11464.0,1.5735,1.5934,1.5735,1.5884,1.5884,169165.0,,,,,,
2012-01-24,60.01,63.48,58.4,62.66,53.2487,1455064.0,58.4733,58.8872,57.8717,58.7995,34.5471,244518.0,,,,,,,0.3395,0.3395,0.3218,0.3218,1.609,289.0,1.5735,1.6432,1.5735,1.6432,1.6432,98558.0,,,,,,
2012-01-25,62.7,62.805,61.44,62.09,52.7643,895098.0,58.6262,59.4521,58.147,59.2787,34.8286,295103.0,,,,,,,,,,,,,1.6731,1.7428,1.6332,1.7428,1.7428,547251.0,0.94,0.94,0.94,0.94,4.7,300.0
2012-01-26,62.7,63.89,62.66,63.02,53.5547,919844.0,59.2482,59.7376,59.0137,59.1564,34.7567,527309.0,,,,,,,0.3553,0.3553,0.3301,0.3397,1.6985,3130.0,,,,,,,,,,,,
2012-01-27,63.07,64.0,62.9501,63.25,53.7501,728171.0,59.1768,60.023,59.1768,59.9313,35.212,326050.0,,,,,,,0.3339,0.3339,0.325,0.3297,1.6485,5270.0,1.8025,1.8723,1.7926,1.8573,1.8573,299898.0,0.93,0.93,0.93,0.93,4.65,3000.0
2012-01-30,62.7,64.05,62.54,63.42,53.8946,661198.0,59.1156,59.1768,58.6874,59.034,34.6849,238515.0,21.0037,21.2513,20.5536,20.5761,5.296,5168010.0,0.3581,0.3581,0.3581,0.3581,1.7905,700.0,1.8673,1.8723,1.7926,1.8175,1.8175,202769.0,,,,,,
2012-01-31,63.79,64.46,63.13,64.31,54.6509,835529.0,59.6152,59.9823,59.085,59.8905,35.1881,363643.0,20.5386,20.7937,20.3436,20.5986,5.3017,5742413.0,0.3558,0.357,0.34,0.35,1.75,5120.0,1.8324,1.942,1.8324,1.927,1.927,295921.0,,,,,,
2012-02-01,65.16,66.6,65.0,66.4,56.427,930697.0,60.2779,61.0732,60.1658,61.0222,35.853,534919.0,20.5011,20.6736,20.036,20.036,5.1569,5956432.0,0.3454,0.4266,0.3454,0.42,2.1,27194.0,1.9469,1.9619,1.8822,1.9171,1.9171,299945.0,0.92,0.92,0.92,0.92,4.6,10000.0
2012-02-02,66.62,66.62,65.57,65.67,55.8066,684890.0,61.1752,61.736,61.0426,61.685,36.2424,415164.0,20.066,20.5461,19.7285,20.5386,5.2863,7264059.0,0.4206,0.4208,0.4,0.42,2.1,26440.0,1.9171,1.9619,1.9071,1.9619,1.9619,266989.0,,,,,,
2012-02-03,66.81,67.76,66.51,66.99,56.9284,768863.0,61.9908,61.9908,61.063,61.2262,35.9728,559853.0,20.4411,21.3038,20.2611,21.2663,5.4736,10853580.0,0.4402,0.4726,0.4221,0.4682,2.341,13639.0,1.9469,1.9519,1.9121,1.9121,1.9121,38021.0,0.9,0.9,0.9,0.9,4.5,4000.0
2012-02-06,66.44,67.55,66.0,67.5,57.3618,540469.0,61.8991,61.8991,60.0536,60.4615,35.5235,290081.0,21.2663,21.4538,20.8537,21.2738,5.4755,7979519.0,0.4558,0.46,0.4367,0.4466,2.233,10584.0,1.9121,1.9121,1.8424,1.8822,1.8822,238074.0,,,,,,
2012-02-07,67.45,67.85,66.56,66.9,56.8519,769807.0,60.5328,60.5328,59.758,59.9415,35.218,418632.0,21.1912,21.2137,20.7787,21.0637,5.4215,7405070.0,0.4419,0.4573,0.4373,0.44,2.2,7370.0,1.8474,1.8872,1.8324,1.8523,1.8523,296247.0,,,,,,
2012-02-08,67.13,67.88,66.34,66.73,56.7074,356594.0,60.0434,60.8081,59.9313,60.4717,35.5295,382759.0,21.1162,21.9864,21.0037,21.9264,5.6435,15238209.0,0.4676,0.4723,0.4514,0.4621,2.3105,1990.0,1.8573,1.8872,1.7776,1.8424,1.8424,293348.0,0.94,0.94,0.94,0.94,4.7,4000.0
2012-02-09,66.92,68.51,65.66,66.51,56.5205,580534.0,59.2584,61.4403,59.2584,61.1854,35.9488,301724.0,22.0464,22.0464,21.5663,21.7613,5.601,12053611.0,0.456,0.4626,0.456,0.4576,2.288,4242.0,1.8424,1.8424,1.7926,1.8025,1.8025,38057.0,,,,,,
2012-02-10,65.46,66.0,64.58,65.23,55.4327,889221.0,60.2779,61.4811,59.1768,60.4717,35.5295,252749.0,21.6038,22.0389,21.4988,21.7088,5.5875,7083009.0,0.4544,0.4544,0.3868,0.4191,2.0955,7020.0,1.8125,1.8922,1.8125,1.8922,1.8922,237980.0,0.895,0.895,0.895,0.895,4.475,5000.0
2012-02-13,65.81,66.54,65.64,66.14,56.206,509191.0,61.1242,61.3536,60.3595,60.4615,35.5235,364925.0,21.5288,22.1289,21.3938,22.0539,5.6763,8729593.0,0.4058,0.4058,0.375,0.3753,1.8765,8350.0,1.8922,1.9718,1.8424,1.9718,1.9718,161040.0,,,,,,
2012-02-14,65.77,66.01,64.46,65.25,55.4497,948079.0,58.8301,60.0638,58.8301,59.3603,34.8765,442273.0,22.0389,22.0389,21.6188,21.9639,5.6531,6150061.0,0.393,0.398,0.3601,0.3601,1.8005,3210.0,1.9718,2.0814,1.8723,1.8872,1.8872,308834.0,,,,,,
2012-02-15,65.6,65.84,64.2,64.71,54.9908,1426443.0,59.4113,59.8803,59.2889,59.554,34.9904,421595.0,21.9564,22.4215,21.7013,22.2264,5.7207,9205248.0,0.3674,0.387,0.36,0.365,1.825,4760.0,1.8424,1.9071,1.7826,1.9021,1.9021,446641.0,0.86,0.86,0.85,0.85,4.25,5200.0
2012-02-16,64.79,66.46,64.66,66.38,56.41,512855.0,59.4011,60.1964,59.2074,59.9313,35.212,410352.0,22.1214,22.3239,21.6788,21.9264,5.6435,8319711.0,0.3572,0.3735,0.35,0.3564,1.782,6700.0,1.8324,1.8822,1.8324,1.8324,1.8324,73430.0,,,,,,
2012-02-17,66.69,67.0,66.09,66.28,56.325,403989.0,60.3799,60.9917,60.3493,60.8489,35.7512,166162.0,22.3915,24.1168,22.3915,23.9292,6.159,36278773.0,0.3468,0.35,0.3468,0.35,1.75,1540.0,1.8424,1.8623,1.8125,1.8175,1.8175,118397.0,,,,,,
2012-02-20,,,,,,,,,,,,,23.5167,23.7417,23.2616,23.3291,6.0045,21645251.0,,,,,,,1.8324,1.8573,1.8175,1.8573,1.8573,39503.0,,,,,,
